Date,Member_Count,Covered_Member_Count,SMA50_Denominator,Above_SMA50_Count,Pct_Above_SMA50,SMA200_Denominator,Above_SMA200_Count,Pct_Above_SMA200,Coverage_200_Sessions,Coverage_OK,Nifty500_Close,Nifty500_SMA200,Regime,Universe_Method,Universe_Member_Count,Eligible_Count_50,Eligible_Count_200,Momentum_Regime
2024-09-20,501,494,493,281,56.99797160243407,489,392,80.16359918200409,0.9760479041916168,True,24193.80078125,21121.88478515625,NORMAL,POINT_IN_TIME,501,493,489,NORMAL
2024-09-23,500,493,493,300,60.85192697768763,490,401,81.83673469387756,0.98,True,24379.19921875,21155.56328125,STRONG_MOMENTUM,POINT_IN_TIME,500,493,490,STRONG_MOMENTUM
2024-09-24,500,493,493,306,62.06896551724138,490,403,82.24489795918367,0.98,True,24389.69921875,21188.8027734375,STRONG_MOMENTUM,POINT_IN_TIME,500,493,490,STRONG_MOMENTUM
2024-09-25,500,493,493,304,61.66328600405679,490,401,81.83673469387756,0.98,True,24371.25,21221.138525390623,STRONG_MOMENTUM,POINT_IN_TIME,500,493,490,STRONG_MOMENTUM
2024-09-26,500,493,493,310,62.88032454361054,490,401,81.83673469387756,0.98,True,24496.900390625,21253.68328125,STRONG_MOMENTUM,POINT_IN_TIME,500,493,490,STRONG_MOMENTUM
2024-09-27,500,493,493,298,60.446247464503045,490,402,82.0408163265306,0.98,True,24489.55078125,21285.55428710937,STRONG_MOMENTUM,POINT_IN_TIME,500,493,490,STRONG_MOMENTUM
2024-09-30,500,494,494,305,61.74089068825911,485,405,83.50515463917526,0.97,True,24245.19921875,21314.537783203126,STRONG_MOMENTUM,POINT_IN_TIME,500,494,485,STRONG_MOMENTUM
2024-10-01,500,494,494,306,61.943319838056674,485,401,82.68041237113401,0.97,True,24271.30078125,21342.95153320313,STRONG_MOMENTUM,POINT_IN_TIME,500,494,485,STRONG_MOMENTUM
2024-10-03,500,494,494,255,51.61943319838057,485,383,78.96907216494846,0.97,True,23755.44921875,21368.32877929688,NORMAL,POINT_IN_TIME,500,494,485,NORMAL
2024-10-04,500,494,494,219,44.33198380566802,485,371,76.49484536082474,0.97,True,23534.94921875,21392.48427734375,NORMAL,POINT_IN_TIME,500,494,485,NORMAL
2024-10-07,500,494,494,157,31.781376518218625,485,338,69.69072164948453,0.97,True,23181.94921875,21414.8765234375,NORMAL,POINT_IN_TIME,500,494,485,NORMAL
2024-10-08,500,494,494,195,39.473684210526315,485,360,74.22680412371135,0.97,True,23512.55078125,21438.58828125,NORMAL,POINT_IN_TIME,500,494,485,NORMAL
2024-10-09,500,494,494,220,44.534412955465584,485,363,74.84536082474227,0.97,True,23599.599609375,21463.152275390625,NORMAL,POINT_IN_TIME,500,494,485,NORMAL
2024-10-10,500,495,495,224,45.25252525252525,485,365,75.25773195876289,0.97,True,23598.150390625,21487.38578125,NORMAL,POINT_IN_TIME,500,495,485,NORMAL
2024-10-11,500,495,495,227,45.85858585858586,485,365,75.25773195876289,0.97,True,23611.25,21510.57278320313,NORMAL,POINT_IN_TIME,500,495,485,NORMAL
2024-10-14,500,495,495,234,47.27272727272727,486,363,74.69135802469135,0.972,True,23727.05078125,21533.48278320313,NORMAL,POINT_IN_TIME,500,495,486,NORMAL
2024-10-15,500,495,495,243,49.09090909090909,487,366,75.15400410677618,0.974,True,23735.69921875,21556.383525390625,NORMAL,POINT_IN_TIME,500,495,487,NORMAL
2024-10-16,500,496,496,242,48.79032258064516,487,365,74.94866529774127,0.974,True,23673.150390625,21578.90302734375,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-17,500,496,496,202,40.725806451612904,487,355,72.8952772073922,0.974,True,23377.0,21601.89078125,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-18,500,496,496,205,41.33064516129033,487,353,72.48459958932239,0.974,True,23440.69921875,21624.3852734375,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-21,500,496,496,164,33.064516129032256,487,330,67.76180698151951,0.974,True,23263.25,21645.42802734375,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-22,500,496,496,95,19.153225806451612,487,284,58.31622176591375,0.974,True,22814.44921875,21663.756025390627,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-23,500,496,496,101,20.362903225806452,487,288,59.13757700205339,0.974,True,22841.099609375,21681.47677734375,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-24,500,496,496,92,18.548387096774192,487,283,58.110882956878854,0.974,True,22787.849609375,21698.419775390623,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-25,500,496,496,63,12.701612903225806,487,255,52.361396303901444,0.974,True,22499.05078125,21713.76927734375,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-28,500,496,496,76,15.32258064516129,487,267,54.82546201232032,0.974,True,22649.94921875,21729.92702148437,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-29,500,496,496,88,17.741935483870968,487,277,56.87885010266941,0.974,True,22795.05078125,21747.0665234375,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-30,500,496,496,104,20.967741935483872,487,283,58.110882956878854,0.974,True,22749.80078125,21763.10927734375,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-10-31,500,496,496,116,23.387096774193548,487,285,58.52156057494866,0.974,True,22689.349609375,21778.60302734375,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-11-01,500,496,496,133,26.814516129032256,487,297,60.98562628336756,0.974,True,22823.55078125,21795.63228515625,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-11-04,500,496,496,107,21.572580645161292,487,273,56.05749486652978,0.974,True,22518.30078125,21810.92603515625,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-11-05,500,496,496,117,23.588709677419356,487,286,58.72689938398358,0.974,True,22679.849609375,21826.73603515625,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-11-06,500,496,496,160,32.25806451612903,487,305,62.62833675564682,0.974,True,23031.19921875,21843.970283203125,NORMAL,POINT_IN_TIME,500,496,487,NORMAL
2024-11-07,500,496,496,150,30.241935483870968,488,295,60.45081967213115,0.976,True,22806.25,21859.27353515625,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-08,500,496,496,121,24.39516129032258,488,278,56.9672131147541,0.976,True,22645.650390625,21873.074033203124,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-11,500,496,496,118,23.790322580645164,488,265,54.30327868852459,0.976,True,22591.400390625,21886.89328125,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-12,500,496,496,102,20.56451612903226,488,249,51.02459016393443,0.976,True,22331.05078125,21901.110537109376,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-13,500,496,496,58,11.693548387096774,488,213,43.64754098360656,0.976,True,21914.94921875,21913.611279296874,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-14,500,496,496,80,16.129032258064516,488,217,44.4672131147541,0.976,True,21963.099609375,21925.394775390625,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-18,500,496,496,71,14.31451612903226,488,208,42.62295081967213,0.976,True,21899.400390625,21938.85953125,HOSTILE,POINT_IN_TIME,500,496,488,HOSTILE
2024-11-19,500,496,496,82,16.532258064516128,488,220,45.08196721311475,0.976,True,22004.349609375,21951.626279296877,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-21,500,496,496,81,16.33064516129032,488,198,40.57377049180328,0.976,True,21820.849609375,21963.76552734375,HOSTILE,POINT_IN_TIME,500,496,488,HOSTILE
2024-11-22,500,496,496,101,20.362903225806452,488,219,44.87704918032787,0.976,True,22225.55078125,21976.335029296875,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-25,500,496,496,135,27.21774193548387,488,246,50.409836065573764,0.976,True,22553.5,21991.231533203125,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-26,500,496,496,141,28.42741935483871,488,251,51.434426229508205,0.976,True,22562.44921875,22005.03328125,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-27,500,496,496,160,32.25806451612903,488,257,52.66393442622951,0.976,True,22691.69921875,22019.60502929688,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-28,500,496,496,169,34.07258064516129,488,257,52.66393442622951,0.976,True,22514.349609375,22032.6227734375,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-11-29,500,496,496,184,37.096774193548384,488,267,54.713114754098356,0.976,True,22687.0,22046.7902734375,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-02,500,496,496,201,40.524193548387096,488,268,54.91803278688525,0.976,True,22835.849609375,22060.800771484373,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-03,500,496,496,241,48.58870967741936,488,286,58.606557377049185,0.976,True,23020.849609375,22075.357265625,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-04,500,496,496,254,51.20967741935484,488,288,59.01639344262295,0.976,True,23099.5,22090.91701171875,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-05,500,496,496,271,54.63709677419355,488,295,60.45081967213115,0.976,True,23277.94921875,22107.4992578125,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-06,500,496,496,287,57.86290322580645,488,291,59.63114754098361,0.976,True,23312.099609375,22125.683759765627,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-09,500,496,496,295,59.4758064516129,488,300,61.47540983606557,0.976,True,23292.0,22143.2292578125,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-10,500,496,496,301,60.68548387096774,488,304,62.295081967213115,0.976,True,23314.900390625,22160.192255859376,STRONG_MOMENTUM,POINT_IN_TIME,500,496,488,STRONG_MOMENTUM
2024-12-11,500,496,496,317,63.91129032258065,488,309,63.31967213114754,0.976,True,23358.150390625,22176.7980078125,STRONG_MOMENTUM,POINT_IN_TIME,500,496,488,STRONG_MOMENTUM
2024-12-12,500,496,496,294,59.2741935483871,488,294,60.245901639344254,0.976,True,23256.400390625,22192.2555078125,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-13,500,496,496,286,57.66129032258065,488,287,58.81147540983606,0.976,True,23358.94921875,22207.690751953123,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-16,500,496,496,293,59.07258064516129,488,290,59.42622950819673,0.976,True,23352.44921875,22223.811494140624,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-17,500,496,496,264,53.2258064516129,488,278,56.9672131147541,0.976,True,23095.75,22237.87049804688,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-18,500,496,496,243,48.99193548387097,488,269,55.122950819672134,0.976,True,22934.400390625,22250.975,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-19,500,496,496,227,45.766129032258064,488,260,53.278688524590166,0.976,True,22752.150390625,22263.45674804688,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-20,500,496,496,167,33.66935483870967,488,230,47.13114754098361,0.976,True,22319.400390625,22273.589501953124,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-23,500,496,496,177,35.685483870967744,488,233,47.74590163934426,0.976,True,22412.30078125,22285.54900390625,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-24,500,496,496,168,33.87096774193548,488,229,46.92622950819672,0.976,True,22402.69921875,22297.11224609375,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-26,500,496,496,173,34.87903225806452,488,220,45.08196721311475,0.976,True,22430.349609375,22307.514990234376,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-27,500,496,496,181,36.49193548387097,488,221,45.28688524590164,0.976,True,22445.19921875,22317.58073242188,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-30,500,496,496,181,36.49193548387097,488,211,43.23770491803279,0.976,True,22357.150390625,22327.456484375,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2024-12-31,500,496,496,191,38.50806451612903,488,219,44.87704918032787,0.976,True,22375.400390625,22337.43573242188,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2025-01-02,500,496,496,249,50.201612903225815,488,240,49.18032786885246,0.976,True,22819.75,22349.360478515624,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2025-01-03,500,496,496,247,49.79838709677419,488,241,49.385245901639344,0.976,True,22708.150390625,22361.45748046875,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
2025-01-06,501,496,496,165,33.266129032258064,488,202,41.39344262295082,0.9740518962075848,True,22225.400390625,22371.72748046875,HOSTILE,POINT_IN_TIME,501,496,488,HOSTILE
2025-01-07,501,496,496,199,40.12096774193548,488,215,44.05737704918033,0.9740518962075848,True,22341.650390625,22385.204228515624,HOSTILE,POINT_IN_TIME,501,496,488,HOSTILE
2025-01-08,501,496,496,172,34.67741935483871,489,204,41.717791411042946,0.9760479041916168,True,22231.80078125,22396.781484375,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-09,501,496,496,152,30.64516129032258,489,193,39.46830265848671,0.9760479041916168,True,22046.55078125,22407.8882421875,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-10,501,496,496,113,22.782258064516128,489,169,34.56032719836401,0.9760479041916168,True,21799.0,22417.667744140625,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-13,501,496,496,56,11.29032258064516,489,133,27.198364008179958,0.9760479041916168,True,21243.44921875,22425.83223632813,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-14,501,496,496,75,15.120967741935484,489,146,29.85685071574642,0.9760479041916168,True,21481.05078125,22435.077236328125,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-15,501,496,496,79,15.92741935483871,489,147,30.061349693251532,0.9760479041916168,True,21551.19921875,22443.34623046875,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-16,501,496,496,92,18.548387096774192,489,153,31.28834355828221,0.9760479041916168,True,21714.55078125,22451.945986328126,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-17,501,496,496,104,20.967741935483872,489,155,31.697341513292432,0.9760479041916168,True,21680.25,22460.320986328126,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-20,501,496,496,123,24.798387096774192,489,158,32.31083844580777,0.9760479041916168,True,21809.0,22468.926982421875,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-21,501,496,496,95,19.153225806451612,489,144,29.447852760736197,0.9760479041916168,True,21433.19921875,22474.8172265625,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-22,501,496,496,80,16.129032258064516,489,130,26.58486707566462,0.9760479041916168,True,21396.55078125,22479.3372265625,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-23,501,496,496,103,20.766129032258064,489,140,28.629856850715747,0.9760479041916168,True,21538.05078125,22484.17873046875,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-24,501,496,496,76,15.32258064516129,489,121,24.74437627811861,0.9760479041916168,True,21318.900390625,22487.744736328124,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-27,501,496,496,45,9.07258064516129,489,95,19.427402862985684,0.9760479041916168,True,20910.94921875,22488.97623046875,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-28,501,496,496,49,9.879032258064516,489,85,17.38241308793456,0.9760479041916168,True,20924.75,22490.024482421875,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-29,501,497,496,67,13.508064516129032,489,110,22.494887525562373,0.9760479041916168,True,21245.5,22492.156484375,HOSTILE,POINT_IN_TIME,501,496,489,HOSTILE
2025-01-30,501,497,496,73,14.717741935483872,490,113,23.06122448979592,0.9780439121756487,True,21297.5,22494.69048828125,HOSTILE,POINT_IN_TIME,501,496,490,HOSTILE
2025-01-31,501,497,496,103,20.766129032258064,490,128,26.122448979591837,0.9780439121756487,True,21580.900390625,22498.018994140624,HOSTILE,POINT_IN_TIME,501,496,490,HOSTILE
2025-02-03,501,497,490,87,17.755102040816325,486,126,25.925925925925924,0.9700598802395209,True,21402.55078125,22501.30424804688,HOSTILE,POINT_IN_TIME,501,490,486,HOSTILE
2025-02-04,501,497,490,100,20.408163265306122,486,126,25.925925925925924,0.9700598802395209,True,21727.44921875,22507.547744140626,HOSTILE,POINT_IN_TIME,501,490,486,HOSTILE
2025-02-05,501,497,490,116,23.6734693877551,486,139,28.600823045267486,0.9700598802395209,True,21784.25,22514.353994140623,HOSTILE,POINT_IN_TIME,501,490,486,HOSTILE
2025-02-06,501,497,490,120,24.489795918367346,486,134,27.572016460905353,0.9700598802395209,True,21672.44921875,22521.092744140624,HOSTILE,POINT_IN_TIME,501,490,486,HOSTILE
2025-02-07,501,497,490,120,24.489795918367346,486,138,28.39506172839506,0.9700598802395209,True,21646.150390625,22527.3975,HOSTILE,POINT_IN_TIME,501,490,486,HOSTILE
2025-02-10,500,496,490,86,17.551020408163264,486,118,24.279835390946502,0.972,True,21371.30078125,22531.379755859376,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-11,500,496,490,58,11.83673469387755,486,86,17.695473251028808,0.972,True,20950.44921875,22532.86875,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-12,500,496,490,58,11.83673469387755,486,88,18.106995884773664,0.972,True,20907.849609375,22533.75474609375,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-13,500,496,490,63,12.857142857142856,486,85,17.48971193415638,0.972,True,20904.349609375,22533.9369921875,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-14,500,496,490,35,7.142857142857142,486,69,14.19753086419753,0.972,True,20633.099609375,22532.9057421875,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-17,500,496,490,46,9.387755102040817,486,66,13.580246913580247,0.972,True,20652.349609375,22531.206494140624,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-18,500,496,490,41,8.36734693877551,486,65,13.37448559670782,0.972,True,20611.400390625,22529.2775,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-19,500,496,490,55,11.224489795918368,486,75,15.432098765432098,0.972,True,20731.44921875,22527.516748046877,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-20,500,496,490,69,14.081632653061224,486,80,16.46090534979424,0.972,True,20831.099609375,22526.8744921875,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-21,500,496,490,64,13.061224489795919,486,84,17.28395061728395,0.972,True,20690.25,22526.00099609375,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-24,500,496,490,51,10.408163265306122,486,64,13.168724279835391,0.972,True,20468.44921875,22525.16298828125,HOSTILE,POINT_IN_TIME,500,490,486,HOSTILE
2025-02-25,500,496,490,54,11.020408163265307,487,70,14.37371663244353,0.974,True,20418.75,22523.732236328124,HOSTILE,POINT_IN_TIME,500,490,487,HOSTILE
2025-02-27,500,496,490,49,10.0,487,66,13.552361396303903,0.974,True,20315.55078125,22523.58598632813,HOSTILE,POINT_IN_TIME,500,490,487,HOSTILE
2025-02-28,500,496,490,37,7.551020408163265,489,49,10.020449897750511,0.978,True,19880.900390625,22520.64499023437,HOSTILE,POINT_IN_TIME,500,490,489,HOSTILE
2025-03-03,500,496,490,34,6.938775510204081,489,51,10.429447852760736,0.978,True,19896.94921875,22517.57473632813,HOSTILE,POINT_IN_TIME,500,490,489,HOSTILE
2025-03-04,500,496,490,39,7.959183673469387,489,50,10.224948875255624,0.978,True,19917.849609375,22513.74498046875,HOSTILE,POINT_IN_TIME,500,490,489,HOSTILE
2025-03-05,500,496,490,57,11.63265306122449,489,58,11.860940695296524,0.978,True,20256.5,22511.31823242188,HOSTILE,POINT_IN_TIME,500,490,489,HOSTILE
2025-03-06,500,496,490,86,17.551020408163264,489,68,13.905930470347649,0.978,True,20447.099609375,22508.9084765625,HOSTILE,POINT_IN_TIME,500,490,489,HOSTILE
2025-03-07,500,496,490,92,18.775510204081634,490,70,14.285714285714285,0.98,True,20443.400390625,22505.802724609373,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-10,500,496,490,76,15.510204081632653,490,60,12.244897959183673,0.98,True,20266.5,22501.19697265625,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-11,500,496,490,83,16.93877551020408,490,63,12.857142857142856,0.98,True,20302.5,22496.52072265625,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-12,500,496,490,89,18.16326530612245,490,62,12.653061224489795,0.98,True,20264.349609375,22490.39471679688,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-13,500,496,490,80,16.3265306122449,490,60,12.244897959183673,0.98,True,20176.05078125,22483.856220703125,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-17,500,496,490,96,19.591836734693878,490,61,12.448979591836734,0.98,True,20288.30078125,22477.832724609376,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-18,500,496,490,98,20.0,490,60,12.244897959183673,0.98,True,20657.19921875,22474.18197265625,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-19,500,496,490,186,37.95918367346939,490,81,16.53061224489796,0.98,True,20864.5,22472.22296875,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-20,500,496,490,207,42.244897959183675,490,88,17.959183673469386,0.98,True,21070.05078125,22472.38046875,HOSTILE,POINT_IN_TIME,500,490,490,HOSTILE
2025-03-21,500,497,491,259,52.74949083503056,490,100,20.408163265306122,0.98,True,21273.900390625,22473.233466796875,HOSTILE,POINT_IN_TIME,500,491,490,HOSTILE
2025-03-24,500,497,491,294,59.877800407331975,490,110,22.448979591836736,0.98,True,21538.099609375,22471.936962890624,HOSTILE,POINT_IN_TIME,500,491,490,HOSTILE
2025-03-25,500,497,491,265,53.97148676171079,490,107,21.836734693877553,0.98,True,21437.75,22477.50646484375,HOSTILE,POINT_IN_TIME,500,491,490,HOSTILE
2025-03-26,500,497,491,242,49.287169042769854,490,94,19.183673469387756,0.98,True,21275.44921875,22478.611708984376,HOSTILE,POINT_IN_TIME,500,491,490,HOSTILE
2025-03-27,500,497,491,255,51.93482688391039,490,101,20.612244897959183,0.98,True,21407.94921875,22478.826455078124,HOSTILE,POINT_IN_TIME,500,491,490,HOSTILE
2025-03-28,500,497,490,265,54.08163265306123,474,110,23.20675105485232,0.948,True,21339.55078125,22476.70345703125,HOSTILE,POINT_IN_TIME,500,490,474,HOSTILE
2025-04-01,500,497,490,249,50.816326530612244,474,100,21.09704641350211,0.948,True,21070.75,22473.01595703125,HOSTILE,POINT_IN_TIME,500,490,474,HOSTILE
2025-04-02,500,497,490,283,57.75510204081633,474,108,22.78481012658228,0.948,True,21265.650390625,22470.08420898437,HOSTILE,POINT_IN_TIME,500,490,474,HOSTILE
2025-04-03,500,497,490,303,61.836734693877546,474,119,25.105485232067508,0.948,True,21243.400390625,22466.49646484375,HOSTILE,POINT_IN_TIME,500,490,474,HOSTILE
2025-04-04,500,497,490,232,47.3469387755102,474,98,20.675105485232066,0.948,True,20805.349609375,22460.151708984376,HOSTILE,POINT_IN_TIME,500,490,474,HOSTILE
2025-04-07,501,497,490,133,27.142857142857142,474,68,14.345991561181433,0.9461077844311377,True,20105.69921875,22449.608701171877,HOSTILE,POINT_IN_TIME,501,490,474,HOSTILE
2025-04-08,501,497,490,192,39.183673469387756,474,85,17.932489451476794,0.9461077844311377,True,20480.80078125,22440.36470703125,HOSTILE,POINT_IN_TIME,501,490,474,HOSTILE
2025-04-09,501,497,490,173,35.30612244897959,474,80,16.877637130801688,0.9461077844311377,True,20356.75,22431.02395507813,HOSTILE,POINT_IN_TIME,501,490,474,HOSTILE
2025-04-11,501,497,490,230,46.93877551020408,474,100,21.09704641350211,0.9461077844311377,True,20752.849609375,22423.262705078127,HOSTILE,POINT_IN_TIME,501,490,474,HOSTILE
2025-04-15,501,497,490,302,61.63265306122449,474,126,26.582278481012654,0.9461077844311377,True,21279.400390625,22418.4787109375,HOSTILE,POINT_IN_TIME,501,490,474,HOSTILE
2025-04-16,501,497,490,334,68.16326530612244,474,138,29.11392405063291,0.9461077844311377,True,21404.349609375,22414.0549609375,HOSTILE,POINT_IN_TIME,501,490,474,HOSTILE
2025-04-17,501,497,490,349,71.22448979591837,474,148,31.223628691983123,0.9461077844311377,True,21681.55078125,22410.609462890625,HOSTILE,POINT_IN_TIME,501,490,474,HOSTILE
2025-04-21,501,497,497,387,77.8672032193159,474,159,33.54430379746836,0.9461077844311377,True,22005.75,22408.45420898437,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-04-22,501,497,497,402,80.88531187122736,474,168,35.44303797468354,0.9461077844311377,True,22085.150390625,22406.19295898437,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-04-23,501,497,497,409,82.29376257545272,474,175,36.91983122362869,0.9461077844311377,True,22237.599609375,22404.5824609375,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-04-24,501,497,497,413,83.09859154929578,474,169,35.654008438818565,0.9461077844311377,True,22180.650390625,22401.84771484375,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-04-25,501,497,497,372,74.84909456740442,474,151,31.856540084388186,0.9461077844311377,True,21848.150390625,22397.699462890625,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-04-28,501,497,497,383,77.06237424547284,474,156,32.91139240506329,0.9461077844311377,True,22101.849609375,22393.95271484375,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-04-29,501,497,497,393,79.07444668008048,474,157,33.12236286919831,0.9461077844311377,True,22112.400390625,22389.94372070313,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-04-30,501,497,497,358,72.03219315895373,474,148,31.223628691983123,0.9461077844311377,True,22030.05078125,22385.15572265625,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-05-02,501,497,497,349,70.22132796780684,474,137,28.902953586497894,0.9461077844311377,True,22006.0,22380.32997070313,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-05-05,501,497,497,377,75.85513078470825,474,151,31.856540084388186,0.9461077844311377,True,22195.150390625,22375.96897460937,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-05-06,501,497,497,319,64.1851106639839,474,133,28.059071729957807,0.9461077844311377,True,21956.599609375,22370.863720703124,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-05-07,501,497,497,341,68.61167002012073,474,147,31.0126582278481,0.9461077844311377,True,22072.44921875,22366.19971679688,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-05-08,501,497,497,287,57.74647887323944,474,134,28.270042194092827,0.9461077844311377,True,21843.05078125,22359.93772460937,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-05-09,501,497,497,270,54.32595573440644,474,120,25.31645569620253,0.9461077844311377,True,21675.55078125,22352.26623046875,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
2025-05-12,501,497,497,407,81.89134808853119,474,167,35.232067510548525,0.9461077844311377,True,22511.400390625,22348.801982421875,NORMAL,POINT_IN_TIME,501,497,474,NORMAL
2025-05-13,501,497,497,410,82.49496981891348,474,174,36.708860759493675,0.9461077844311377,True,22349.400390625,22344.49873046875,NORMAL,POINT_IN_TIME,501,497,474,NORMAL
2025-05-14,502,497,497,427,85.91549295774648,474,186,39.24050632911392,0.9442231075697212,True,22499.5,22342.72823242188,NORMAL,POINT_IN_TIME,502,497,474,NORMAL
