Symbol,Date,State_ID,Event,Leader_Date,Age,Leader_Close,ATR14_Seed,Pullback_Low,Pullback_Depth_ATR,Prior_High,High,Low,Close,SMA20,SMA50,SMA200
RKFORGE,2024-09-03 00:00:00,RKFORGE-2024-08-30,NEW_LEADER_CLOSE,2024-08-30 00:00:00,2,963.723388671875,34.962102424459864,940.276282507018,0.6706434836268076,972.1863233766858,1006.5356378485449,947.4447567511386,972.8832397460938,936.9284088134766,911.1439904785157,773.4546569824219
RKFORGE,2024-09-03 00:00:00,RKFORGE-2024-09-03,SEEDED,2024-09-03 00:00:00,0,972.8832397460938,36.483153961240234,inf,,,1006.5356378485449,947.4447567511386,972.8832397460938,936.9284088134766,911.1439904785157,773.4546569824219
RKFORGE,2024-09-04 00:00:00,RKFORGE-2024-09-03,NEW_LEADER_CLOSE,2024-09-03 00:00:00,1,972.8832397460938,36.483153961240234,958.7949963638043,0.38615749606672695,1006.5356378485449,995.533894363706,958.7949963638043,989.60986328125,943.5543487548828,913.078505859375,774.9678149414062
RKFORGE,2024-09-04 00:00:00,RKFORGE-2024-09-04,SEEDED,2024-09-04 00:00:00,0,989.60986328125,36.5014213925732,inf,,,995.533894363706,958.7949963638043,989.60986328125,943.5543487548828,913.078505859375,774.9678149414062
RKFORGE,2024-09-05 00:00:00,RKFORGE-2024-09-04,ACTIVE,2024-09-04 00:00:00,1,989.60986328125,36.5014213925732,978.2098543536388,0.31231684939071275,995.533894363706,1007.7801796618742,978.2098543536388,985.4779663085938,946.446664428711,914.4853344726563,776.4764688110351
RKFORGE,2024-09-06 00:00:00,RKFORGE-2024-09-04,ACTIVE,2024-09-04 00:00:00,2,989.60986328125,36.5014213925732,960.2386858117427,0.8046584584643967,1007.7801796618742,994.239531413309,960.2386858117427,964.5198974609375,948.1989776611329,915.6771069335938,777.7998037719726
RKFORGE,2024-09-09 00:00:00,RKFORGE-2024-09-04,ACTIVE,2024-09-04 00:00:00,3,989.60986328125,36.5014213925732,940.8238096295548,1.3365521612706697,994.239531413309,977.712015578879,940.8238096295548,969.7469482421875,950.1479309082031,917.4592907714843,779.1850643920899
RKFORGE,2024-09-10 00:00:00,RKFORGE-2024-09-04,ACTIVE,2024-09-04 00:00:00,4,989.60986328125,36.5014213925732,940.8238096295548,1.3365521612706697,977.712015578879,987.1207982803872,959.840417384226,964.6194458007812,952.1939575195313,919.029404296875,780.4743493652344
RKFORGE,2024-09-11 00:00:00,RKFORGE-2024-09-04,ACTIVE,2024-09-04 00:00:00,5,989.60986328125,36.5014213925732,940.8238096295548,1.3365521612706697,987.1207982803872,979.7032984435328,955.8080960424711,967.0089721679688,954.4490631103515,920.2072387695313,781.7514727783204
RKFORGE,2024-09-12 00:00:00,RKFORGE-2024-09-04,ACTIVE,2024-09-04 00:00:00,6,989.60986328125,36.5014213925732,940.8238096295548,1.3365521612706697,979.7032984435328,980.6988892285603,956.2561016558302,977.2141723632812,956.7962677001954,921.5164965820312,783.0361270141601
RKFORGE,2024-09-13 00:00:00,RKFORGE-2024-09-04,NEW_LEADER_CLOSE,2024-09-04 00:00:00,7,989.60986328125,36.5014213925732,940.8238096295548,1.3365521612706697,980.6988892285603,1019.2299490124917,974.7748922924691,1004.6936645507812,960.6095428466797,922.5151159667969,784.2230554199218
RKFORGE,2024-09-13 00:00:00,RKFORGE-2024-09-13,SEEDED,2024-09-13 00:00:00,0,1004.6936645507812,34.54584168857532,inf,,,1019.2299490124917,974.7748922924691,1004.6936645507812,960.6095428466797,922.5151159667969,784.2230554199218
RKFORGE,2024-09-16 00:00:00,RKFORGE-2024-09-13,ACTIVE,2024-09-13 00:00:00,1,1004.6936645507812,34.54584168857532,980.6989749233013,0.6945753368462648,1019.2299490124917,1030.9286352270458,980.6989749233013,983.28759765625,962.5833862304687,923.0806359863282,785.3133923339843
RKFORGE,2024-09-17 00:00:00,RKFORGE-2024-09-13,ACTIVE,2024-09-13 00:00:00,2,1004.6936645507812,34.54584168857532,967.8054450770042,1.0678049128551534,1030.9286352270458,987.6683437815817,967.8054450770042,985.1792602539062,965.8191925048828,923.1871667480468,786.4283483886719
RKFORGE,2024-09-18 00:00:00,RKFORGE-2024-09-13,NEW_LEADER_CLOSE,2024-09-13 00:00:00,3,1004.6936645507812,34.54584168857532,967.755713854144,1.069244484752358,987.6683437815817,1034.1644163853935,967.755713854144,1017.2387084960938,970.5285430908203,924.4486352539062,787.7321844482422
RKFORGE,2024-09-18 00:00:00,RKFORGE-2024-09-18,SEEDED,2024-09-18 00:00:00,0,1017.2387084960938,36.81384112299228,inf,,,1034.1644163853935,967.755713854144,1017.2387084960938,970.5285430908203,924.4486352539062,787.7321844482422
RKFORGE,2024-09-19 00:00:00,RKFORGE-2024-09-18,ACTIVE,2024-09-18 00:00:00,1,1017.2387084960938,36.81384112299228,979.8028714766945,1.016895707631512,1034.1644163853935,1019.8771185606413,979.8028714766945,998.3714599609375,972.7985870361329,925.8554663085938,788.9451638793945
RKFORGE,2024-09-20 00:00:00,RKFORGE-2024-09-18,ACTIVE,2024-09-18 00:00:00,2,1017.2387084960938,36.81384112299228,979.8028714766945,1.016895707631512,1019.8771185606413,1020.5243035862776,984.8308681048884,1005.7889404296875,974.9591125488281,927.9333544921875,790.1559606933594
RKFORGE,2024-09-23 00:00:00,RKFORGE-2024-09-18,ACTIVE,2024-09-18 00:00:00,3,1017.2387084960938,36.81384112299228,979.8028714766945,1.016895707631512,1020.5243035862776,1020.4247607629394,993.6919658142618,1011.5635986328125,978.2098571777344,930.3676782226562,791.2964617919922
RKFORGE,2024-09-24 00:00:00,RKFORGE-2024-09-18,ACTIVE,2024-09-18 00:00:00,4,1017.2387084960938,36.81384112299228,979.8028714766945,1.016895707631512,1020.4247607629394,1020.5242670720218,985.7268664947156,990.5557250976562,980.5520843505859,931.851171875,792.2702844238281
RKFORGE,2024-09-25 00:00:00,RKFORGE-2024-09-18,ACTIVE,2024-09-18 00:00:00,5,1017.2387084960938,36.81384112299228,979.8028714766945,1.016895707631512,1020.5242670720218,1003.9968155080621,982.3417875344276,997.4255981445312,983.1880249023437,933.6074694824218,793.3025650024414
RKFORGE,2024-09-26 00:00:00,RKFORGE-2024-09-18,RESUMPTION_CANDIDATE,2024-09-18 00:00:00,6,1017.2387084960938,36.81384112299228,979.8028714766945,1.016895707631512,1003.9968155080621,1012.061416533024,992.347886092209,1005.4404296875,985.4456237792969,935.5967456054688,794.4049938964844
RKFORGE,2024-10-14 00:00:00,RKFORGE-2024-10-14,SEEDED,2024-10-14 00:00:00,0,1023.66064453125,40.54605071261034,inf,,,1029.4850764104456,985.5278314806252,1023.66064453125,983.8252410888672,959.2480212402344,806.5871087646484
RKFORGE,2024-10-15 00:00:00,RKFORGE-2024-10-14,NEW_LEADER_CLOSE,2024-10-14 00:00:00,1,1023.66064453125,40.54605071261034,1031.5261084709546,-0.1939884107444849,1029.4850764104456,1059.403845719127,1031.5261084709546,1043.3243408203125,986.8270782470703,962.44798828125,808.2468032836914
RKFORGE,2024-10-15 00:00:00,RKFORGE-2024-10-15,SEEDED,2024-10-15 00:00:00,0,1043.3243408203125,40.20299003227225,inf,,,1059.403845719127,1031.5261084709546,1043.3243408203125,986.8270782470703,962.44798828125,808.2468032836914
RKFORGE,2024-10-16 00:00:00,RKFORGE-2024-10-15,ACTIVE,2024-10-15 00:00:00,1,1043.3243408203125,40.20299003227225,1007.6804387001333,0.886598287629021,1059.403845719127,1050.2437622784105,1007.6804387001333,1034.9608154296875,989.3161560058594,966.3249816894531,809.8259075927734
RKFORGE,2024-10-17 00:00:00,RKFORGE-2024-10-15,ACTIVE,2024-10-15 00:00:00,2,1043.3243408203125,40.20299003227225,1007.6804387001333,0.886598287629021,1050.2437622784105,1039.5408084736953,1012.0613509453505,1026.050048828125,989.756723022461,969.7041613769532,811.3552380371094
RKFORGE,2024-10-18 00:00:00,RKFORGE-2024-10-15,ACTIVE,2024-10-15 00:00:00,3,1043.3243408203125,40.20299003227225,995.8325754161971,1.1812993353477501,1039.5408084736953,1024.0089895175454,995.8325754161971,1016.4421997070312,990.6602600097656,971.4803723144531,812.8352868652344
RKFORGE,2024-10-21 00:00:00,RKFORGE-2024-10-15,ACTIVE,2024-10-15 00:00:00,4,1043.3243408203125,40.20299003227225,980.9976488727175,1.5502999129558113,1024.0089895175454,1025.402938233305,980.9976488727175,987.7679443359375,989.7592102050781,972.6462585449219,814.1983102416992
RKFORGE,2024-10-22 00:00:00,RKFORGE-2024-10-15,SMA50_INVALIDATED,2024-10-15 00:00:00,5,1043.3243408203125,40.20299003227225,935.9451994264459,2.670924259804304,1025.402938233305,989.4604966153554,935.9451994264459,944.756591796875,986.4188598632812,972.9260327148437,815.3942459106445
RKFORGE,2024-11-25 00:00:00,RKFORGE-2024-11-25,SEEDED,2024-11-25 00:00:00,0,969.7681884765625,31.89958375189037,inf,,,974.7518370520775,960.3490805017285,969.7681884765625,931.529183959961,964.5376611328124,835.642301940918
RKFORGE,2024-11-26 00:00:00,RKFORGE-2024-11-25,SMA50_INVALIDATED,2024-11-25 00:00:00,1,969.7681884765625,31.89958375189037,949.7837511599843,0.6264795638718628,974.7518370520775,973.8049124869037,949.7837511599843,963.139892578125,934.5491363525391,964.2561755371094,836.6311544799805
RKFORGE,2024-11-27 00:00:00,RKFORGE-2024-11-27,SEEDED,2024-11-27 00:00:00,0,972.1602172851562,30.504594352875728,inf,,,977.9412977897487,958.2558876580189,972.1602172851562,939.2820709228515,963.6055065917968,837.6591436767578
RKFORGE,2024-11-28 00:00:00,RKFORGE-2024-11-27,NEW_LEADER_CLOSE,2024-11-27 00:00:00,1,972.1602172851562,30.504594352875728,964.8343426303285,0.24015643578414433,977.9412977897487,993.4404969807969,964.8343426303285,973.7052612304688,943.9777557373047,963.4138598632812,838.7651959228516
RKFORGE,2024-11-28 00:00:00,RKFORGE-2024-11-28,SEEDED,2024-11-28 00:00:00,0,973.7052612304688,30.36899149556092,inf,,,993.4404969807969,964.8343426303285,973.7052612304688,943.9777557373047,963.4138598632812,838.7651959228516
RKFORGE,2024-11-29 00:00:00,RKFORGE-2024-11-28,ACTIVE,2024-11-28 00:00:00,1,973.7052612304688,30.36899149556092,956.2624119534443,0.5743637973481648,993.4404969807969,978.6888281734074,956.2624119534443,963.0401611328125,946.8657775878906,962.9710778808594,839.8897528076172
RKFORGE,2024-12-02 00:00:00,RKFORGE-2024-11-28,ACTIVE,2024-11-28 00:00:00,2,973.7052612304688,30.36899149556092,951.1791347777031,0.7417475965923441,978.6888281734074,971.9111002449341,951.1791347777031,964.3858032226562,949.1931427001953,961.9140197753907,841.0580709838868
RKFORGE,2024-12-03 00:00:00,RKFORGE-2024-11-28,SMA50_INVALIDATED,2024-11-28 00:00:00,3,973.7052612304688,30.36899149556092,951.1791347777031,0.7417475965923441,971.9111002449341,983.5230300377452,952.2256931692598,960.6480712890625,950.6508605957031,961.1595520019531,842.2365316772461
RKFORGE,2025-01-16 00:00:00,RKFORGE-2025-01-16,SEEDED,2025-01-16 00:00:00,0,987.1610717773438,36.514886205672084,inf,,,995.7329224512122,951.8269934431712,987.1610717773438,914.1107482910156,937.2857080078124,876.210698852539
RKFORGE,2025-01-17 00:00:00,RKFORGE-2025-01-16,ACTIVE,2025-01-16 00:00:00,1,987.1610717773438,36.514886205672084,966.0304238492599,0.5786858490825986,995.7329224512122,1010.7835502498359,966.0304238492599,981.3302001953125,918.0204193115235,938.578466796875,877.6608349609374
RKFORGE,2025-01-20 00:00:00,RKFORGE-2025-01-16,ACTIVE,2025-01-16 00:00:00,2,987.1610717773438,36.514886205672084,947.9895379298088,1.0727551943308598,1010.7835502498359,1016.664234580285,947.9895379298088,953.0230712890625,921.2548065185547,938.729970703125,878.9898162841797
RKFORGE,2025-01-21 00:00:00,RKFORGE-2025-01-16,SMA50_INVALIDATED,2025-01-16 00:00:00,3,987.1610717773438,36.514886205672084,920.2804859527984,1.8315978159657091,1016.664234580285,964.2363006054209,920.2804859527984,932.93896484375,922.0945495605469,938.2166540527344,880.1042947387696
RKFORGE,2026-07-27 00:00:00,RKFORGE-2026-07-27,SEEDED,2026-07-27 00:00:00,0,625.4500122070312,19.825303849784397,inf,,,635.5499877929688,595.0,625.4500122070312,572.8575042724609,570.0640026855468,546.1611485290528
RKFORGE,2026-07-28 00:00:00,RKFORGE-2026-07-27,NEW_LEADER_CLOSE,2026-07-27 00:00:00,1,625.4500122070312,19.825303849784397,620.25,0.2622916776676692,635.5499877929688,641.0,620.25,630.6500244140625,576.1450042724609,571.3080029296875,546.6332164001465
RKFORGE,2026-07-28 00:00:00,RKFORGE-2026-07-28,SEEDED,2026-07-28 00:00:00,0,630.6500244140625,19.891353574799798,inf,,,641.0,620.25,630.6500244140625,576.1450042724609,571.3080029296875,546.6332164001465
RKFORGE,2026-07-29 00:00:00,RKFORGE-2026-07-28,NEW_LEADER_CLOSE,2026-07-28 00:00:00,1,630.6500244140625,19.891353574799798,626.1500244140625,0.226228948325619,641.0,645.0,626.1500244140625,642.25,580.1125030517578,572.9950024414062,547.0993867492675
RKFORGE,2026-07-29 00:00:00,RKFORGE-2026-07-29,SEEDED,2026-07-29 00:00:00,0,642.25,19.816969432738205,inf,,,645.0,626.1500244140625,642.25,580.1125030517578,572.9950024414062,547.0993867492675
RKFORGE,2026-07-30 00:00:00,RKFORGE-2026-07-29,ACTIVE,2026-07-29 00:00:00,1,642.25,19.816969432738205,623.2999877929688,0.9562517755982044,645.0,642.25,623.2999877929688,626.4000244140625,582.6850036621094,574.1990026855469,547.4758241271973
RKFORGE,2026-07-31 00:00:00,RKFORGE-2026-07-29,NEW_LEADER_CLOSE,2026-07-29 00:00:00,2,642.25,19.816969432738205,623.2999877929688,0.9562517755982044,642.25,654.6500244140625,624.2000122070312,651.1500244140625,586.3750061035156,576.1210034179687,547.9440629577637
