Entry_ID,Symbol,Leader_Date,Signal_Date,Pullback_Age,Leader_Close,ATR14_Seed,ATR14_Signal,Pullback_Low,Pullback_Depth_ATR,Close,Prior_High,SMA20,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Resumption_Volume_Ratio,Seed_Membership_OK,Seed_RS_Coverage_OK,Seed_Liquidity_OK,Seed_Trend_OK,Seed_RS_OK,Signal_Membership_OK,Signal_RS_Coverage_OK,Signal_Liquidity_OK,Signal_Trend_OK,Signal_RS_OK,Age_OK,Depth_OK,Resumption_OK,Not_New_Leader_OK,Signal_Qualified,Signal_Rejection_Reason
ITI-2023-12-04,ITI,2023-11-24 00:00:00,2023-12-04 00:00:00,5,282.54998779296875,14.390179943114967,13.152921156560142,265.20001220703125,1.205681628341184,274.6499938964844,274.5,271.2649978637695,250.93399841308593,143.5882494354248,400992794.6101074,17.551020408163264,99.79591836734694,98.9795918367347,74.87755102040816,0.9780439121756487,1.660081935377425,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
J&KBANK-2026-07-15,J&KBANK,2026-07-10 00:00:00,2026-07-15 00:00:00,3,192.64999389648438,7.128607704750441,7.541517000121287,176.72999572753906,2.233254911521694,182.6300048828125,182.1999969482422,166.14599990844727,152.69580017089845,120.52105014801026,568633416.2066574,88.0,96.0,98.0,94.20000000000002,1.0,3.2751329552445254,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JBCHEPHARM-2023-08-18,JBCHEPHARM,2023-08-09 00:00:00,2023-08-18 00:00:00,6,1315.481201171875,47.382794775941825,48.19244631051571,1244.0970692235207,1.506541188334439,1299.1927490234375,1278.8393602835224,1246.3616943359375,1183.6551147460937,1026.8874179077147,140959521.04455566,71.51639344262296,86.68032786885246,78.48360655737704,79.67213114754098,0.9721115537848606,1.4681772566418423,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JBCHEPHARM-2023-09-01,JBCHEPHARM,2023-08-28 00:00:00,2023-09-01 00:00:00,4,1422.3121337890625,49.6741133140708,48.92881954895081,1324.4398176279633,1.9702881366455247,1361.5194091796875,1358.4273425957583,1318.8503295898438,1238.3095239257811,1046.529330444336,208016157.14611816,70.75664621676891,84.04907975460122,71.57464212678937,76.31901840490798,0.9741035856573705,0.8002799230211691,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JBCHEPHARM-2023-09-25,JBCHEPHARM,2023-09-14 00:00:00,2023-09-25 00:00:00,6,1448.849853515625,47.920649238919275,51.46556588773523,1335.2498399949877,2.3705858606852055,1395.5313720703125,1392.3663428824686,1391.576239013672,1311.9791918945311,1077.571609802246,274510082.8947754,58.077709611451944,77.70961145194273,77.30061349693251,71.69734151329243,0.9760479041916168,1.141421826788436,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JBCHEPHARM-2026-06-05,JBCHEPHARM,2026-05-25 00:00:00,2026-06-05 00:00:00,8,2218.997802734375,55.9309848417762,55.43396465980718,2080.89990234375,2.4690768592988612,2169.300048828125,2163.39990234375,2156.391882324219,2074.7624975585936,1872.60619140625,523928913.7573242,73.09236947791165,52.610441767068274,85.94377510040161,68.75502008032129,0.9880952380952381,0.7669068167553942,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
JBCHEPHARM-2026-06-23,JBCHEPHARM,2026-06-12 00:00:00,2026-06-23 00:00:00,7,2257.699951171875,59.47604922591973,54.51025637425482,2163.10009765625,1.590553756458966,2237.0,2215.60009765625,2190.314990234375,2125.8507788085935,1902.8827429199218,501173660.5765381,43.48697394789579,32.86573146292585,81.76352705410822,50.721442885771545,0.9960079840319361,0.8455519893146787,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
JBMA-2023-08-25,JBMA,2023-08-21 00:00:00,2023-08-25 00:00:00,4,766.3484497070312,41.16226351780858,39.613955263622316,733.4223061427292,0.7999109074761342,761.1640014648438,760.2168518788536,695.8115234375,660.9056042480469,392.20322036743164,347922867.62054443,69.12065439672801,99.38650306748467,99.79550102249489,90.42944785276075,0.9741035856573705,2.5115636386704887,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JBMA-2024-01-17,JBMA,2024-01-11 00:00:00,2024-01-17 00:00:00,4,965.9273681640625,41.94150397647713,44.19367377445882,887.7930216909526,1.8629362103212006,955.8237915039062,944.4728694343371,835.0111694335938,716.95966796875,607.2988400268555,351479011.6118164,98.9795918367347,94.89795918367348,63.06122448979592,86.57142857142857,0.9780439121756487,1.016452354115389,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JBMA-2024-02-27,JBMA,2024-02-21 00:00:00,2024-02-27 00:00:00,4,1152.6815185546875,59.149629428031496,57.603222045095585,1087.5944397085007,1.100380162573623,1122.969482421875,1115.6100008660794,1042.7582794189452,923.7228674316407,692.9555584716796,439341698.6875,91.44602851323829,97.9633401221996,75.76374745417516,89.34826883910387,0.9800399201596807,1.369883147344226,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JBMA-2026-06-09,JBMA,2026-06-04 00:00:00,2026-06-09 00:00:00,3,692.7999877929688,27.5892737935665,27.98929940824468,645.2000122070312,1.7253073039217606,676.75,668.4000244140625,648.0774963378906,626.4440014648437,615.2374345397949,422191193.4057617,59.036144578313255,89.7590361445783,73.49397590361446,75.66265060240963,0.9880952380952381,1.3148945980174067,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSAW-2024-02-06,JINDALSAW,2024-01-30 00:00:00,2024-02-06 00:00:00,5,254.42408752441406,10.329912010483751,10.053885568014385,237.366632901774,1.651268142974361,247.74732971191406,246.60203112324473,244.67332458496094,226.55026580810548,169.11842918395996,713482673.4755707,78.9795918367347,41.63265306122449,78.57142857142857,63.91836734693878,0.9780439121756487,0.6040685677735291,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
JINDALSAW-2024-08-16,JINDALSAW,2024-08-09 00:00:00,2024-08-16 00:00:00,4,320.638671875,14.380644285217942,13.338757054247534,295.0641223970868,1.7784008122780437,308.6858825683594,306.1578842380265,298.8168746948242,282.78063323974607,247.07336250305175,857060986.2019043,90.87221095334685,64.70588235294117,58.21501014198783,70.60851926977688,0.9801192842942346,0.39131736266469813,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSAW-2024-09-10,JINDALSAW,2024-09-04 00:00:00,2024-09-10 00:00:00,4,350.87646484375,12.138173869855095,12.308583720223538,325.7683088266381,2.0685282882186677,346.9494934082031,343.7097346880509,332.2821838378906,305.3077001953125,257.54007682800295,604439439.2138672,72.81947261663286,82.35294117647058,85.39553752535497,80.40567951318458,0.9820717131474104,0.7996871742554847,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSAW-2024-09-23,JINDALSAW,2024-09-16 00:00:00,2024-09-23 00:00:00,5,354.067138671875,12.246662060116057,11.785089916364967,338.21193421883004,1.2946551783020874,354.01806640625,352.6190699000818,344.0472015380859,318.7841436767578,262.91463638305663,590192492.9107666,61.66328600405679,87.4239350912779,91.27789046653145,80.85192697768764,0.986,1.2062630544003914,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSAW-2024-09-27,JINDALSAW,2024-09-24 00:00:00,2024-09-27 00:00:00,3,367.0507507324219,12.15470332537708,12.385310333477923,351.9809464113635,1.2398331672641507,365.9463195800781,364.2036977213046,349.3805404663086,325.66815368652345,265.63336715698244,608087763.2017212,84.98985801217039,94.11764705882352,92.2920892494929,90.8316430020284,0.986,1.0812010485855352,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSAW-2026-06-25,JINDALSAW,2026-06-18 00:00:00,2026-06-25 00:00:00,5,264.05999755859375,11.57807340680118,10.520776356216249,252.80999755859375,0.9716642488543507,260.7200012207031,259.3999938964844,248.17750091552733,238.40178588867187,195.51969314575194,566117445.131073,72.6,90.60000000000001,97.2,87.17999999999999,1.0,0.9004047690215168,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSAW-2026-08-17,JINDALSAW,2026-08-10 00:00:00,2026-08-17 00:00:00,5,279.04998779296875,8.732155206453127,8.318328814659719,263.1499938964844,1.8208556216149436,270.3999938964844,268.3999938964844,263.52749862670896,259.78679931640625,207.38671493530273,270645341.7848053,48.6,88.0,90.8,77.02,1.0,0.4105298035833492,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSTEL-2024-05-13,JINDALSTEL,2024-05-08 00:00:00,2024-05-13 00:00:00,3,938.0850830078125,27.49038292748125,27.724580194942373,903.2896775461143,1.2657301119990727,933.9594116210938,931.3745566796878,919.8100524902344,863.8157397460938,732.0746676635742,1730650409.335083,77.04918032786885,86.68032786885246,84.42622950819673,83.11475409836066,0.9740518962075848,1.0510751164722878,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSTEL-2024-06-03,JINDALSTEL,2024-05-22 00:00:00,2024-06-03 00:00:00,8,1071.4013671875,30.066077551961325,29.200787811850347,1010.6584467598565,2.0203141005894545,1051.269775390625,1040.5328677740672,1001.3556610107422,930.7552136230469,759.3058679199219,1780557478.1995544,84.48979591836735,91.42857142857143,82.85714285714286,86.77551020408164,0.9780439121756487,1.0851128096061569,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JINDALSTEL-2026-04-27,JINDALSTEL,2026-04-21 00:00:00,2026-04-27 00:00:00,4,1286.496337890625,42.46253734032912,39.84430650305415,1235.0883580592408,1.2106666970783928,1275.9151611328125,1270.8242919580762,1206.7790222167969,1196.2658618164062,1068.3374209594726,1829076969.4642334,51.124744376278116,83.02658486707567,89.97955010224949,75.54192229038856,0.978,0.7437972139049445,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JIOFIN-2025-08-11,JIOFIN,2025-08-04 00:00:00,2025-08-11 00:00:00,5,332.6011962890625,7.767541949116316,7.8371754491151435,315.567745076913,2.192901090683819,326.9842224121094,324.73195892256933,319.8341232299805,312.00486450195314,281.08538856506345,4853770822.573242,74.84909456740442,91.95171026156942,92.95774647887323,87.12273641851107,0.9920159680638723,0.7288102219476025,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JKCEMENT-2025-02-04,JKCEMENT,2025-01-29 00:00:00,2025-02-04 00:00:00,4,4860.9619140625,153.85230872592598,162.24939693696973,4671.326118960098,1.2325833565502162,4849.1845703125,4815.441350705726,4638.654321289063,4595.1309375,4330.498670654297,513332221.1315918,83.03030303030303,96.36363636363636,89.0909090909091,90.18181818181819,0.9880239520958084,0.9732028923862186,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JKCEMENT-2025-04-11,JKCEMENT,2025-04-03 00:00:00,2025-04-11 00:00:00,5,4967.40869140625,156.31739658985776,159.0505553227154,4632.266343133403,2.1439862458315257,4927.2060546875,4908.221757700537,4715.20927734375,4659.482900390625,4471.722337646484,461832079.51782227,87.01030927835052,85.36082474226804,94.63917525773195,88.63917525773195,0.9680638722554891,0.9536787797218483,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JKCEMENT-2025-05-02,JKCEMENT,2025-04-24 00:00:00,2025-05-02 00:00:00,5,5229.8974609375,163.385386778179,152.77028420187688,5009.252131918578,1.3504593854435847,5129.513671875,5127.128666674475,5015.339599609375,4729.84697265625,4519.489722900391,372705145.9030762,71.60493827160494,68.51851851851852,96.09053497942386,77.71604938271605,0.9700598802395209,0.49343663167116086,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JKCEMENT-2025-07-30,JKCEMENT,2025-07-24 00:00:00,2025-07-30 00:00:00,4,6597.4443359375,177.87968626726533,181.64298498891125,6376.2673984927715,1.2434075081086484,6588.4775390625,6572.536879352627,6421.511376953125,5996.284541015625,4952.61515625,492193164.21606445,87.72635814889335,89.13480885311871,90.94567404426559,89.25553319919516,0.9920159680638723,0.9830331402576106,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JKTYRE-2025-11-26,JKTYRE,2025-11-12 00:00:00,2025-11-26 00:00:00,10,462.19952392578125,14.327869833792901,13.403794241324784,435.6169711722549,1.8553038980595864,451.45758056640625,443.43826983922276,445.6015151977539,405.99600891113283,342.83068519592285,541158463.138031,94.33198380566802,99.39271255060729,86.8421052631579,94.10931174089069,0.9840637450199203,0.6072494965047578,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JKTYRE-2026-01-30,JKTYRE,2026-01-22 00:00:00,2026-01-30 00:00:00,5,515.01806640625,15.330087704366024,15.740954149884928,489.5740734901032,1.659742162394825,514.5230712890625,502.1475754305892,503.21680908203126,479.88456970214844,389.25169113159177,380904107.3134613,86.11670020120724,96.579476861167,98.18913480885311,93.92354124748489,0.9920159680638723,1.1760038232656884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JMFINANCIL-2024-01-12,JMFINANCIL,2024-01-04 00:00:00,2024-01-12 00:00:00,6,95.71165466308594,3.5723377639767193,3.5056405048711814,90.4876241792072,1.4623562577306113,94.45228576660156,94.40563410610731,92.78946151733399,84.65536987304688,73.12228523254394,597285389.543335,84.6938775510204,57.14285714285714,65.3061224489796,67.85714285714286,0.9780439121756487,1.5746292944957647,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
JMFINANCIL-2024-09-23,JMFINANCIL,2024-09-16 00:00:00,2024-09-23 00:00:00,5,128.11741638183594,6.193493926887499,6.132935297294319,115.33726265953241,2.063480464043356,122.45967864990234,121.7225474028699,115.68716049194336,102.17552703857422,88.70539009094239,2316082175.934227,99.59432048681542,97.3630831643002,90.66937119675457,96.02434077079108,0.986,0.5880242633606064,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JMFINANCIL-2024-09-27,JMFINANCIL,2024-09-24 00:00:00,2024-09-27 00:00:00,3,137.5469512939453,7.031005661149878,7.453243512589919,128.75881488347673,1.249911724439052,136.79067993164062,136.6087917541369,122.80623016357421,105.65766296386718,89.82361656188965,2892201510.83342,99.79716024340772,98.98580121703854,97.3630831643002,98.7423935091278,0.986,2.4647651321447253,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JMFINANCIL-2024-10-10,JMFINANCIL,2024-10-01 00:00:00,2024-10-10 00:00:00,6,147.3690185546875,7.7668100489817276,7.8996001790678765,128.9311244742094,2.3739339528324632,138.80105590820312,137.5661181298383,131.4316379547119,112.55894515991211,91.99700698852538,2786787254.657074,96.31901840490798,98.97750511247445,96.93251533742331,97.56646216768917,0.978,0.7184501452981266,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JMFINANCIL-2025-09-03,JMFINANCIL,2025-08-22 00:00:00,2025-09-03 00:00:00,7,188.2498321533203,8.433888069036087,8.131024956620882,172.18687779949974,1.9045728639432151,184.82656860351562,181.9397319585954,173.29869079589844,165.7681121826172,124.6842781829834,1189973578.6244354,99.19517102615694,99.59758551307847,99.59758551307847,99.47686116700201,0.9920159680638723,1.7848275298920246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSL-2023-09-14,JSL,2023-09-11 00:00:00,2023-09-14 00:00:00,3,513.1702270507812,17.234801514024493,19.570516742477487,474.7463700045765,2.22943426502116,510.0746765136719,509.04289420861863,452.9769058227539,406.5208544921875,300.1426835632324,365483740.04455566,96.11451942740287,96.31901840490798,90.59304703476482,94.53987730061348,0.9760479041916168,1.4489870166471308,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSL-2023-12-04,JSL,2023-11-24 00:00:00,2023-12-04 00:00:00,5,535.9166870117188,22.25721860424528,22.059945263036592,486.57743606035837,2.216775232730542,516.9020385742188,513.6424616798113,488.8295501708984,469.0664471435547,364.13143280029294,800142111.4614258,78.57142857142857,74.28571428571429,92.04081632653062,80.89795918367348,0.9780439121756487,0.8018846969747406,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSL-2024-05-02,JSL,2024-04-24 00:00:00,2024-05-02 00:00:00,5,728.730224609375,25.98434597360112,26.429991163983242,683.3913271148368,1.744854288062527,725.2235717773438,709.5179722168222,696.6028381347656,672.8992321777343,529.080675201416,905479659.9279785,42.41803278688525,89.95901639344262,79.91803278688525,72.6844262295082,0.9740518962075848,1.6581796328273601,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSL-2024-06-06,JSL,2024-06-03 00:00:00,2024-06-06 00:00:00,3,793.5281372070312,34.31857686113945,36.61282493030786,722.4578260903849,2.070899134431261,784.7369995117188,776.2915015178216,713.2641296386719,703.2169738769531,570.0300410461426,1666315413.777008,83.87755102040816,83.46938775510205,84.89795918367346,84.0204081632653,0.9780439121756487,0.5530931466915201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSL-2024-06-25,JSL,2024-06-12 00:00:00,2024-06-25 00:00:00,8,813.5799560546875,34.5143352760982,30.74113950833074,771.4514250872322,1.220609657710257,802.0230102539062,799.7511760712368,777.0545654296875,727.5626379394531,593.1645529174805,955596752.7711487,85.33604887983707,59.67413441955194,82.68839103869654,74.27698574338086,0.9780876494023905,0.5103632998683799,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSL-2025-10-23,JSL,2025-10-16 00:00:00,2025-10-23 00:00:00,4,804.5263671875,22.62760243254388,21.61395227638364,778.1696797026821,1.1648024824278664,795.9728393554688,795.4755402443551,772.3587432861328,762.1485961914062,665.2082801818848,372602813.6802063,68.76267748478702,93.10344827586206,92.69776876267748,85.67951318458418,0.9801192842942346,0.5563261841743092,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWENERGY-2023-08-29,JSWENERGY,2023-08-16 00:00:00,2023-08-29 00:00:00,9,364.10931396484375,13.11587249984756,13.316377443972202,336.55377107312887,2.100930982062775,362.328369140625,349.96055547278337,329.66240844726565,302.8865173339844,268.8060041809082,1146623874.3769226,96.7280163599182,91.41104294478528,92.43353783231085,93.31288343558283,0.9741035856573705,2.1394169302563264,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWENERGY-2023-09-29,JSWENERGY,2023-09-26 00:00:00,2023-09-29 00:00:00,3,435.2491455078125,19.97989491076404,20.077148736721654,409.2766831767391,1.2999298768624115,432.77557373046875,431.39039404824433,398.30640869140626,351.21807189941404,278.8051181030273,2248780274.7487183,95.71428571428572,96.53061224489797,92.44897959183673,95.06122448979593,0.9780439121756487,0.6854937682833405,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWENERGY-2024-02-23,JSWENERGY,2024-02-08 00:00:00,2024-02-23 00:00:00,10,501.4913330078125,20.374003792251326,18.807555320820352,468.9886385801469,1.5953022665101815,501.4913330078125,491.34972004925635,487.24357147216796,458.3977996826172,367.9075016784668,1249637260.4668274,52.138492871690424,62.52545824847251,69.4501018329939,61.4867617107943,0.9800399201596807,2.2382102000639623,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
JSWENERGY-2024-03-04,JSWENERGY,2024-02-26 00:00:00,2024-03-04 00:00:00,5,518.1632080078125,19.662102602250098,19.807402824672526,485.01735153827605,1.6857737516710598,511.4350280761719,509.35724441929113,493.35575408935546,467.6667529296875,375.46236015319823,1819020674.6246338,77.59674134419552,68.63543788187373,71.89409368635438,72.30142566191446,0.9800399201596807,2.127639697552414,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWENERGY-2024-06-27,JSWENERGY,2024-06-24 00:00:00,2024-06-27 00:00:00,3,741.6368408203125,29.13192459882433,28.581409038280274,703.8651349094388,1.2965743400419918,730.1713256835938,721.3364731281686,660.308480834961,622.3713464355469,489.3190600585938,2763223920.8872375,91.85336048879837,89.81670061099797,91.85336048879837,91.0386965376782,0.9780876494023905,1.4154482505106718,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWINFRA-2026-07-01,JSWINFRA,2026-06-24 00:00:00,2026-07-01 00:00:00,4,338.3999938964844,10.947187704004202,10.561883087844963,318.1000061035156,1.8543564193700206,330.45001220703125,328.70001220703125,301.81129760742186,284.9701434326172,278.54320426940916,1287020480.7758179,96.8,81.0,73.8,83.58,1.0,1.767411383020355,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWINFRA-2026-07-20,JSWINFRA,2026-07-13 00:00:00,2026-07-20 00:00:00,5,351.20001220703125,11.183105276053372,11.300860848443609,331.6000061035156,1.7526443344395182,348.45001220703125,346.04998779296875,331.0375,299.62636474609377,278.9283991241455,1244588977.644806,93.0,91.0,86.6,90.28,1.0,1.0057659467098565,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWSTEEL-2025-02-13,JSWSTEEL,2025-02-07 00:00:00,2025-02-13 00:00:00,4,972.5299682617188,22.715658519015797,23.70116460550681,930.2374246551113,1.8618233572759229,961.6718139648438,954.8791842442777,933.5147644042969,929.0544604492187,928.05705078125,1357944769.8532104,94.55645161290323,86.08870967741935,87.29838709677419,88.99193548387096,0.992,0.9791019341370376,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWSTEEL-2025-10-16,JSWSTEEL,2025-10-09 00:00:00,2025-10-16 00:00:00,5,1168.48828125,21.918873077654748,21.072856168976955,1132.8928218287165,1.6239639371593153,1165.406005859375,1157.0539951348271,1140.8172912597656,1094.2427990722656,1011.2656198120117,1650330834.1916504,84.58417849898579,90.87221095334685,64.3002028397566,81.01419878296146,0.9801192842942346,0.45749170317131754,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWSTEEL-2026-02-03,JSWSTEEL,2026-01-29 00:00:00,2026-02-03 00:00:00,3,1230.4324951171875,26.11425741664257,29.43746249024958,1167.2951646432568,2.4177340931660325,1222.3787841796875,1196.9250223120841,1182.5475830078126,1144.317177734375,1082.4088983154297,2016493103.58844,86.72032193158954,76.86116700201208,85.51307847082495,82.41448692152917,0.9920159680638723,1.2276593018048862,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWSTEEL-2026-02-16,JSWSTEEL,2026-02-11 00:00:00,2026-02-16 00:00:00,3,1242.065673828125,26.167199963674317,24.954895860078018,1218.2027758327736,0.9119392991408424,1241.0714111328125,1240.6738032537282,1211.2874938964844,1161.273779296875,1091.746875,1771646462.3926392,77.2635814889336,83.29979879275655,84.10462776659959,81.73038229376257,0.9920159680638723,0.4277577699429075,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JSWSTEEL-2026-06-12,JSWSTEEL,2026-06-03 00:00:00,2026-06-12 00:00:00,7,1305.4019775390625,25.266649438689168,26.7033200799275,1245.346849157515,2.37685366741144,1290.1893310546875,1286.0132669086688,1282.0311706542968,1255.4627709960937,1178.146863708496,1631820848.6704102,51.00401606425703,62.24899598393574,76.50602409638554,63.15261044176707,0.9880952380952381,0.730066136048912,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,RS_FAIL
JUBLFOOD-2024-08-21,JUBLFOOD,2024-08-12 00:00:00,2024-08-21 00:00:00,6,648.3724365234375,20.198050179387035,19.697633791009203,621.247001778286,1.3429729357160527,643.79345703125,633.9885372183772,606.6515594482422,576.779072265625,515.4845217895507,1493148947.440277,86.20689655172413,90.46653144016227,74.4421906693712,84.38133874239351,0.9801192842942346,1.8469605997829652,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLFOOD-2024-12-23,JUBLFOOD,2024-12-11 00:00:00,2024-12-23 00:00:00,8,704.5643920898438,18.474305196149647,20.063380110751215,658.9737825985785,2.4677847966248323,688.48828125,682.3663527443636,669.8065338134766,630.1372045898438,566.6702639770508,907667787.6488037,78.74493927125506,71.05263157894737,86.63967611336032,78.03643724696357,0.988,1.4419378956507547,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLFOOD-2025-04-30,JUBLFOOD,2025-04-24 00:00:00,2025-04-30 00:00:00,4,713.224609375,20.867544549375598,20.42797125496444,687.940677681455,1.211639042328129,712.1296997070312,709.7406608152309,689.5856872558594,662.0396899414062,651.4645300292968,971039667.1425476,76.5432098765432,72.42798353909465,93.82716049382715,80.08230452674897,0.9700598802395209,1.4157829672740767,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLINGREA-2024-04-30,JUBLINGREA,2024-04-25 00:00:00,2024-04-30 00:00:00,3,550.2308349609375,24.1769702857538,23.41835377029617,526.4593774386781,0.983227312657396,543.2073974609375,540.3096698163295,512.0933074951172,478.4616003417969,453.4266189575195,317903358.0703125,92.62295081967213,75.20491803278688,51.02459016393443,73.17622950819671,0.9740518962075848,1.1636954098942298,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLINGREA-2024-08-22,JUBLINGREA,2024-08-09 00:00:00,2024-08-22 00:00:00,8,698.8058471679688,32.62896789773085,33.77110628111848,618.4702311933961,2.4620949159767784,682.5315551757812,643.2268307535829,629.7917114257813,574.573046875,493.76147872924804,595302567.6347351,93.91480730223124,88.84381338742394,80.12170385395537,87.74847870182555,0.9801192842942346,5.185622122433507,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLINGREA-2024-09-25,JUBLINGREA,2024-09-18 00:00:00,2024-09-25 00:00:00,5,764.9384155273438,34.529968605231396,31.046307501405785,737.7654155159316,0.7869396095337116,759.8095092773438,756.3081706038648,720.7514007568359,659.9896826171876,529.3817376708985,600807035.5304871,93.91480730223124,95.94320486815415,90.87221095334685,93.81338742393508,0.986,0.5561325785639765,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLINGREA-2024-12-10,JUBLINGREA,2024-12-04 00:00:00,2024-12-10 00:00:00,4,779.733154296875,31.604006145407492,30.26172316850869,753.5463881460092,0.8285900853955843,774.5549926757812,770.2151739533341,718.0957244873047,720.7997143554687,595.9066397094726,193436928.9944458,68.82591093117408,82.5910931174089,94.33198380566802,81.98380566801619,0.988,1.963387914038228,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLINGREA-2025-07-30,JUBLINGREA,2025-07-17 00:00:00,2025-07-30 00:00:00,9,826.0863037109375,27.99096550388635,26.882638403188196,768.3466675234588,2.0627954466044396,804.8353271484375,803.2466711083026,800.7454833984375,748.6762194824219,713.2243502807618,294658708.74819946,83.29979879275655,74.44668008048289,74.44668008048289,77.102615694165,0.9920159680638723,0.6250787752574233,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLPHARMA-2024-01-16,JUBLPHARMA,2024-01-05 00:00:00,2024-01-16 00:00:00,7,575.9683227539062,21.9361746291001,18.71700372758166,542.6296007835497,1.519805642234908,553.5126953125,553.4635009765625,545.2568130493164,477.23236206054685,398.5178413391113,299252178.5444946,77.55102040816327,85.71428571428571,75.10204081632654,80.08163265306123,0.9780439121756487,0.9685024539543982,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLPHARMA-2024-02-12,JUBLPHARMA,2024-02-02 00:00:00,2024-02-12 00:00:00,6,583.3058471679688,24.443870735470444,24.27805724663237,541.7431627840883,1.700331540518618,577.396484375,564.7405619579579,560.6581512451172,529.0714886474609,421.78954299926755,241115069.31726074,61.63265306122449,90.20408163265307,80.20408163265306,78.63265306122449,0.9780439121756487,1.8688724834400876,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
JUBLPHARMA-2024-05-03,JUBLPHARMA,2024-04-18 00:00:00,2024-05-03 00:00:00,10,690.1181030273438,27.30961603989432,24.194798464413502,645.1082336884692,1.6481326311260984,675.8862915039062,675.5416268762434,653.5635833740234,601.95294921875,489.4105612182617,158860655.50671387,92.82786885245902,77.25409836065575,94.4672131147541,87.09016393442623,0.9740518962075848,0.8949647844702899,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
